Product_Name,Size,Milk,Whip,Serving_Size,Calories,Total_Fat(g),Saturated_Fat(g),Trans_Fat(g),Cholesterol(mg),Sodium_mg,Carbohydrates(g),Dietary_Fiber(g),Sugar(g),Protein(g),Vitamin_A(%DV),Vitamin_C(%DV),Calcium(%DV),Iron(%DV),Caffiene_mg
Steamed Apple Juice,Venti®,No Milk,No Whip,591,280.0,0.0,0.0,0.0,0.0,25,69,0,62.0,0.0,0,0,0,0,0
Steamed Milk,Kids,Nonfat,No Whip,236,70.0,0.2,0.1,0.0,5.0,85,10,0,10.0,7.0,10,0,25,0,0
Steamed Milk,Kids,2%,No Whip,236,100.0,4.0,2.0,0.1,15.0,95,10,0,10.0,7.0,10,0,20,0,0
Steamed Milk,Kids,Whole,No Whip,236,120.0,7.0,4.0,0.2,20.0,90,10,0,10.0,6.0,10,0,20,0,0
Steamed Milk,Kids,Soy,No Whip,236,80.0,3.0,0.4,0.0,0.0,75,6,1,5.0,5.0,8,0,20,10,0
Steamed Milk,Kids,Coconut,No Whip,236,70.0,5.0,4.5,0.0,0.0,85,7,0,7.0,0.5,0,0,0,0,0
Steamed Milk,Short,Nonfat,No Whip,236,70.0,0.2,0.1,0.0,5.0,85,10,0,10.0,7.0,10,0,25,0,0
Steamed Milk,Short,2%,No Whip,236,100.0,4.0,2.0,0.1,15.0,95,10,0,10.0,7.0,10,0,20,0,0
Steamed Milk,Short,Whole,No Whip,236,120.0,7.0,4.0,0.2,20.0,90,10,0,10.0,6.0,10,0,20,0,0
Steamed Milk,Short,Soy,No Whip,236,80.0,3.0,0.4,0.0,0.0,75,6,1,5.0,5.0,8,0,20,10,0
Steamed Milk,Short,Coconut,No Whip,236,70.0,5.0,4.5,0.0,0.0,85,7,0,7.0,0.5,0,0,0,0,0
Steamed Milk,Tall,Nonfat,No Whip,354,110.0,0.2,0.2,0.0,5.0,130,15,0,15.0,10.0,20,0,35,0,0
Steamed Milk,Tall,2%,No Whip,354,160.0,6.0,3.0,0.2,25.0,150,15,0,15.0,10.0,15,2,35,0,0
Steamed Milk,Tall,Whole,No Whip,354,190.0,10.0,6.0,0.3,30.0,135,15,0,15.0,10.0,15,0,30,0,0
Steamed Milk,Tall,Soy,No Whip,354,120.0,4.5,0.5,0.0,0.0,110,9,1,7.0,8.0,10,0,35,15,0
Steamed Milk,Tall,Coconut,No Whip,354,110.0,7.0,7.0,0.0,0.0,130,11,0,11.0,1.0,0,0,0,0,0
Steamed Milk,Grande,Nonfat,No Whip,473,140.0,0.3,0.2,0.0,10.0,170,20,0,20.0,14.0,25,0,45,0,0
Steamed Milk,Grande,2%,No Whip,473,200.0,8.0,4.0,0.2,30.0,190,19,0,19.0,13.0,25,2,45,0,0
Steamed Milk,Grande,Whole,No Whip,473,250.0,13.0,8.0,0.4,40.0,170,19,0,19.0,13.0,20,0,40,0,0
Steamed Milk,Grande,Soy,No Whip,473,150.0,6.0,1.0,0.0,0.0,150,12,2,9.0,11.0,15,0,45,20,0
Steamed Milk,Grande,Coconut,No Whip,473,150.0,9.0,9.0,0.0,0.0,170,15,0,14.0,1.0,0,0,0,0,0
Steamed Milk,Venti®,Nonfat,No Whip,591,170.0,0.4,0.3,0.0,10.0,220,25,0,25.0,17.0,30,0,60,2,0
Steamed Milk,Venti®,2%,No Whip,591,260.0,10.0,5.0,0.3,40.0,240,25,0,25.0,17.0,30,2,60,0,0
Steamed Milk,Venti®,Whole,No Whip,591,310.0,17.0,10.0,0.5,50.0,220,25,0,25.0,16.0,25,0,50,2,0
Steamed Milk,Venti®,Soy,No Whip,591,200.0,8.0,1.0,0.0,0.0,190,16,2,12.0,14.0,20,0,60,25,0
Steamed Milk,Venti®,Coconut,No Whip,591,180.0,12.0,11.0,0.0,0.0,220,18,0,17.0,1.0,0,0,0,0,0
Vanilla Steamer,Kids,Nonfat,No Whip,236,100.0,0.2,0.1,0.0,5.0,80,19,0,19.0,6.0,10,0,20,0,0
Vanilla Steamer,Kids,2%,No Whip,236,130.0,4.0,2.0,0.1,15.0,90,19,0,19.0,6.0,10,0,20,0,0
Vanilla Steamer,Kids,Whole,No Whip,236,150.0,6.0,3.5,0.2,20.0,80,19,0,19.0,6.0,10,0,20,0,0
Vanilla Steamer,Kids,Soy,No Whip,236,110.0,3.0,0.4,0.0,0.0,70,15,1,14.0,5.0,8,0,20,10,0
Vanilla Steamer,Kids,Coconut,No Whip,236,110.0,4.5,4.0,0.0,0.0,80,16,0,16.0,0.5,0,0,0,0,0
Vanilla Steamer,Short,Nonfat,No Whip,236,100.0,0.2,0.1,0.0,5.0,80,19,0,19.0,6.0,10,0,20,0,0
Vanilla Steamer,Short,2%,No Whip,236,130.0,4.0,2.0,0.1,15.0,90,19,0,19.0,6.0,10,0,20,0,0
Vanilla Steamer,Short,Whole,No Whip,236,150.0,6.0,3.5,0.2,20.0,80,19,0,19.0,6.0,10,0,20,0,0
Vanilla Steamer,Short,Soy,No Whip,236,110.0,3.0,0.4,0.0,0.0,70,15,1,14.0,5.0,8,0,20,10,0
Vanilla Steamer,Short,Coconut,No Whip,236,110.0,4.5,4.0,0.0,0.0,80,16,0,16.0,0.5,0,0,0,0,0
Vanilla Steamer,Tall,Nonfat,No Whip,354,160.0,0.2,0.2,0.0,5.0,120,29,0,29.0,10.0,20,0,30,0,0
Vanilla Steamer,Tall,2%,No Whip,354,200.0,6.0,3.0,0.2,25.0,135,28,0,28.0,10.0,15,0,30,0,0
Vanilla Steamer,Tall,Whole,No Whip,354,230.0,9.0,5.0,0.3,30.0,125,28,0,28.0,9.0,15,0,30,0,0
Vanilla Steamer,Tall,Soy,No Whip,354,170.0,4.5,0.5,0.0,0.0,105,23,1,21.0,8.0,10,0,30,15,0
Vanilla Steamer,Tall,Coconut,No Whip,354,160.0,7.0,6.0,0.0,0.0,125,25,0,24.0,1.0,0,0,0,0,0
Vanilla Steamer,Grande,Nonfat,No Whip,473,200.0,0.3,0.2,0.0,10.0,160,38,0,38.0,13.0,25,0,40,0,0
Vanilla Steamer,Grande,2%,No Whip,473,270.0,7.0,4.0,0.2,30.0,180,37,0,37.0,12.0,20,2,40,0,0
Vanilla Steamer,Grande,Whole,No Whip,473,310.0,12.0,7.0,0.4,40.0,160,37,0,37.0,12.0,20,0,40,0,0
Vanilla Steamer,Grande,Soy,No Whip,473,220.0,6.0,0.5,0.0,0.0,135,30,1,27.0,10.0,15,0,40,20,0
Vanilla Steamer,Grande,Coconut,No Whip,473,210.0,9.0,8.0,0.0,0.0,160,32,0,32.0,1.0,0,0,0,0,0
Vanilla Steamer,Venti®,Nonfat,No Whip,591,260.0,0.4,0.3,0.0,10.0,200,48,0,47.0,16.0,30,0,50,2,0
Vanilla Steamer,Venti®,2%,No Whip,591,340.0,10.0,5.0,0.3,40.0,230,47,0,47.0,16.0,25,2,50,0,0
Vanilla Steamer,Venti®,Whole,No Whip,591,390.0,16.0,9.0,0.5,50.0,210,47,0,47.0,15.0,25,0,50,2,0
Vanilla Steamer,Venti®,Soy,No Whip,591,280.0,7.0,1.0,0.0,0.0,170,38,2,35.0,13.0,20,0,50,25,0
Vanilla Steamer,Venti®,Coconut,No Whip,591,270.0,11.0,11.0,0.0,0.0,200,41,0,40.0,1.0,0,0,0,0,0
White Hot Chocolate,Kids,Nonfat,No Whip,236,180.0,3.0,2.5,0.0,5.0,125,31,0,30.0,8.0,10,0,25,0,0
White Hot Chocolate,Kids,Nonfat,Whip,236,230.0,8.0,6.0,0.2,25.0,130,32,0,32.0,8.0,15,0,25,0,0
White Hot Chocolate,Kids,2%,No Whip,236,210.0,6.0,4.0,0.1,15.0,135,30,0,30.0,8.0,10,2,25,0,0
White Hot Chocolate,Kids,2%,Whip,236,260.0,11.0,7.0,0.3,35.0,140,32,0,31.0,8.0,15,2,25,0,0
White Hot Chocolate,Kids,Whole,No Whip,236,220.0,8.0,5.0,0.2,20.0,125,30,0,30.0,7.0,8,0,25,0,0
White Hot Chocolate,Kids,Whole,Whip,236,280.0,14.0,9.0,0.3,40.0,130,32,0,31.0,8.0,15,0,25,0,0
White Hot Chocolate,Kids,Soy,No Whip,236,190.0,5.0,2.5,0.0,5.0,115,27,1,26.0,6.0,6,0,25,8,0
White Hot Chocolate,Kids,Soy,Whip,236,240.0,11.0,6.0,0.2,20.0,120,29,1,27.0,7.0,10,0,25,8,0
White Hot Chocolate,Kids,Coconut,No Whip,236,180.0,7.0,6.0,0.0,5.0,125,28,0,28.0,2.0,0,0,6,0,0
White Hot Chocolate,Kids,Coconut,Whip,236,230.0,12.0,9.0,0.2,20.0,130,30,0,29.0,3.0,6,0,6,0,0
White Hot Chocolate,Short,Nonfat,No Whip,236,180.0,3.0,2.5,0.0,5.0,125,31,0,30.0,8.0,10,0,25,0,0
White Hot Chocolate,Short,Nonfat,Whip,236,230.0,8.0,6.0,0.2,25.0,130,32,0,32.0,8.0,15,0,25,0,0
White Hot Chocolate,Short,2%,No Whip,236,210.0,6.0,4.0,0.1,15.0,135,30,0,30.0,8.0,10,2,25,0,0
White Hot Chocolate,Short,2%,Whip,236,260.0,11.0,7.0,0.3,35.0,140,32,0,31.0,8.0,15,2,25,0,0
White Hot Chocolate,Short,Whole,No Whip,236,220.0,8.0,5.0,0.2,20.0,125,30,0,30.0,7.0,8,0,25,0,0
White Hot Chocolate,Short,Whole,Whip,236,280.0,14.0,9.0,0.3,40.0,130,32,0,31.0,8.0,15,0,25,0,0
White Hot Chocolate,Short,Soy,No Whip,236,190.0,5.0,2.5,0.0,5.0,115,27,1,26.0,6.0,6,0,25,8,0
White Hot Chocolate,Short,Soy,Whip,236,240.0,11.0,6.0,0.2,20.0,120,29,1,27.0,7.0,10,0,25,8,0
White Hot Chocolate,Short,Coconut,No Whip,236,180.0,7.0,6.0,0.0,5.0,125,28,0,28.0,2.0,0,0,6,0,0
White Hot Chocolate,Short,Coconut,Whip,236,230.0,12.0,9.0,0.2,20.0,130,30,0,29.0,3.0,6,0,6,0,0
White Hot Chocolate,Tall,Nonfat,No Whip,354,270.0,4.5,3.5,0.0,10.0,190,46,0,46.0,12.0,15,2,40,0,0
White Hot Chocolate,Tall,Nonfat,Whip,354,330.0,11.0,7.0,0.2,30.0,200,48,0,47.0,12.0,25,2,40,0,0
White Hot Chocolate,Tall,2%,No Whip,354,310.0,9.0,6.0,0.2,25.0,200,46,0,46.0,12.0,15,2,40,0,0
White Hot Chocolate,Tall,2%,Whip,354,370.0,16.0,10.0,0.3,45.0,210,48,0,47.0,12.0,20,2,40,0,0
White Hot Chocolate,Tall,Whole,No Whip,354,340.0,13.0,8.0,0.3,30.0,190,46,0,46.0,11.0,10,2,35,0,0
White Hot Chocolate,Tall,Whole,Whip,354,400.0,19.0,12.0,0.4,55.0,200,48,0,47.0,11.0,20,2,35,0,0
White Hot Chocolate,Tall,Soy,No Whip,354,280.0,8.0,4.0,0.0,5.0,180,41,1,39.0,10.0,10,2,40,15,0
White Hot Chocolate,Tall,Soy,Whip,354,340.0,14.0,8.0,0.2,25.0,180,43,1,40.0,10.0,15,2,40,15,0
White Hot Chocolate,Tall,Coconut,No Whip,354,270.0,10.0,9.0,0.0,5.0,190,42,0,42.0,3.0,0,2,10,0,0
White Hot Chocolate,Tall,Coconut,Whip,354,330.0,16.0,13.0,0.2,25.0,190,44,0,43.0,4.0,6,2,10,0,0
White Hot Chocolate,Grande,Nonfat,No Whip,473,360.0,6.0,5.0,0.0,10.0,250,61,0,61.0,15.0,20,2,50,2,0
White Hot Chocolate,Grande,Nonfat,Whip,473,430.0,13.0,9.0,0.2,40.0,260,63,0,62.0,16.0,30,2,50,2,0
White Hot Chocolate,Grande,2%,No Whip,473,410.0,12.0,8.0,0.2,30.0,270,61,0,60.0,15.0,20,2,50,0,0
White Hot Chocolate,Grande,2%,Whip,473,480.0,19.0,12.0,0.4,60.0,270,63,0,62.0,15.0,25,2,50,0,0
White Hot Chocolate,Grande,Whole,No Whip,473,450.0,17.0,11.0,0.3,40.0,250,61,0,60.0,15.0,15,2,45,2,0
White Hot Chocolate,Grande,Whole,Whip,473,520.0,24.0,15.0,0.5,65.0,260,63,0,62.0,15.0,25,2,50,2,0
White Hot Chocolate,Grande,Soy,No Whip,473,370.0,11.0,5.0,0.0,5.0,230,55,1,52.0,13.0,15,2,50,15,0
White Hot Chocolate,Grande,Soy,Whip,473,440.0,18.0,10.0,0.2,30.0,240,57,1,53.0,13.0,20,2,50,15,0
White Hot Chocolate,Grande,Coconut,No Whip,473,360.0,13.0,12.0,0.0,5.0,250,56,0,55.0,5.0,0,2,10,0,0
White Hot Chocolate,Grande,Coconut,Whip,473,430.0,20.0,16.0,0.2,30.0,250,58,0,57.0,5.0,8,2,15,0,0
White Hot Chocolate,Venti®,Nonfat,No Whip,591,450.0,7.0,6.0,0.0,15.0,320,77,0,77.0,20.0,25,2,60,2,0
White Hot Chocolate,Venti®,Nonfat,Whip,591,520.0,14.0,10.0,0.2,40.0,320,79,0,78.0,20.0,35,2,70,2,0
White Hot Chocolate,Venti®,2%,No Whip,591,520.0,16.0,10.0,0.3,40.0,340,76,0,76.0,19.0,25,4,60,2,0
White Hot Chocolate,Venti®,2%,Whip,591,590.0,23.0,15.0,0.5,65.0,350,78,0,78.0,20.0,30,4,60,2,0
White Hot Chocolate,Venti®,Whole,No Whip,591,570.0,21.0,14.0,0.4,50.0,320,76,0,76.0,19.0,20,2,60,2,0
White Hot Chocolate,Venti®,Whole,Whip,591,640.0,28.0,18.0,0.5,75.0,330,78,0,78.0,19.0,30,2,60,2,0
White Hot Chocolate,Venti®,Soy,No Whip,591,470.0,14.0,7.0,0.0,5.0,290,69,2,65.0,16.0,15,2,60,20,0
White Hot Chocolate,Venti®,Soy,Whip,591,540.0,21.0,11.0,0.2,30.0,300,71,2,67.0,17.0,25,2,60,20,0
White Hot Chocolate,Venti®,Coconut,No Whip,591,450.0,17.0,15.0,0.0,5.0,310,71,0,69.0,6.0,0,2,15,0,0
White Hot Chocolate,Venti®,Coconut,Whip,591,520.0,24.0,20.0,0.2,30.0,320,73,0,71.0,6.0,8,2,15,0,0
